product_number,discount,orders,day_of_week,month,is_weekend,quarter,is_summer,is_winter,department_desc_MENS OWN BRAND FOOTWEAR,department_desc_MENS OWN BRAND OUTERWEAR,Predictions
688,1.48,5.0,0,1,0,1,0,1,1,0,4.0
3168,0.0,4.0,1,7,0,3,1,0,1,0,2.0
1744,5.0,0.0,0,4,0,2,0,0,1,0,5.0
3007,0.0,44.0,3,10,0,4,0,0,0,0,8.0
2106,20.0,0.0,3,2,0,1,0,1,0,0,0.0
1735,30.0,5.0,5,7,1,3,1,0,1,0,1.0
3398,40.19,0.0,3,2,0,1,0,1,0,0,1.0
2564,45.355000000000004,0.0,2,10,0,4,0,0,1,0,0.0
2498,0.0,0.0,6,6,1,2,1,0,0,0,1.0
1409,20.0,10.0,6,12,1,4,0,1,0,0,2.0
3456,45.0,14.0,0,12,0,4,0,1,0,1,11.0
3811,46.0,11.0,1,3,0,1,0,0,0,1,11.0
3304,50.0,0.0,4,9,0,3,0,0,0,0,7.0
4565,25.0,0.0,5,6,1,2,1,0,0,0,0.0
2412,60.83,0.0,2,8,0,3,1,0,0,0,6.0
2508,0.0,5.0,4,5,0,2,0,0,0,0,12.0
4661,0.0,0.0,3,4,0,2,0,0,0,0,8.0
1394,53.335,8.0,2,12,0,4,0,1,1,0,10.0
3312,6.25,8.0,3,11,0,4,0,0,1,0,36.0
2363,0.0,8.0,1,7,0,3,1,0,1,0,12.0
322,37.5,0.0,2,10,0,4,0,0,0,1,0.0
3427,0.0,33.0,1,2,0,1,0,1,0,1,34.0
3394,0.0,0.0,6,5,1,2,0,0,0,0,1.0
687,0.0,0.0,4,3,0,1,0,0,1,0,0.0
680,0.0,0.0,2,3,0,1,0,0,0,0,3.0
1897,20.0,0.0,6,2,1,1,0,1,0,1,1.0
1913,3.37,0.0,4,11,0,4,0,0,0,0,0.0
2371,0.0,20.0,1,2,0,1,0,1,1,0,23.0
3322,27.275,0.0,1,6,0,2,1,0,0,0,0.0
2375,47.5,16.0,5,6,1,2,1,0,1,0,5.0
1398,15.0,0.0,1,1,0,1,0,1,1,0,3.0
1047,0.0,0.0,3,6,0,2,1,0,1,0,0.0
4119,50.0,0.0,2,12,0,4,0,1,1,0,7.0
3491,0.0,5.0,6,4,1,2,0,0,0,0,1.0
1412,11.11,86.0,3,9,0,3,0,0,1,0,59.0
1308,15.77,0.0,4,10,0,4,0,0,0,0,0.0
674,20.0,0.0,4,4,0,2,0,0,0,0,1.0
1414,0.0,47.0,2,4,0,2,0,0,1,0,32.0
4116,37.815,0.0,1,10,0,4,0,0,0,0,1.0
3774,36.9,0.0,1,3,0,1,0,0,1,0,1.0
1032,0.0,0.0,5,1,1,1,0,1,0,1,0.0
1,5.26,14.0,3,8,0,3,1,0,1,0,20.0
1717,0.0,5.0,1,11,0,4,0,0,1,0,3.0
1692,0.0,4.0,0,7,0,3,1,0,0,0,4.0
269,0.0,0.0,5,4,1,2,0,0,0,0,0.0
1742,7.1,0.0,2,2,0,1,0,1,1,0,0.0
2574,20.0,4.0,0,12,0,4,0,1,1,0,12.0
1421,17.14,0.0,6,7,1,3,1,0,1,0,0.0
1729,43.53,0.0,5,3,1,1,0,0,1,0,2.0
1718,34.334999999999994,9.0,1,7,0,3,1,0,1,0,7.0
137,40.91,0.0,6,3,1,1,0,0,0,1,7.0
2506,20.0,0.0,6,8,1,3,1,0,0,0,1.0
2407,77.78,4.0,3,5,0,2,0,0,0,0,10.0
1391,20.0,5.0,1,6,0,2,1,0,1,0,6.0
315,0.0,0.0,1,11,0,4,0,0,0,0,0.0
2361,20.0,0.0,0,11,0,4,0,0,0,0,0.0
4120,27.01,17.0,6,3,1,1,0,0,1,0,2.0
106,47.97,0.0,2,3,0,1,0,0,0,1,0.0
144,50.0,0.0,6,6,1,2,1,0,0,1,11.0
2909,3.08,0.0,4,10,0,4,0,0,0,0,1.0
2261,0.0,0.0,4,3,0,1,0,0,0,1,0.0
680,0.0,10.0,5,10,1,4,0,0,0,0,4.0
394,0.0,21.0,2,11,0,4,0,0,0,1,16.0
2563,0.0,0.0,4,11,0,4,0,0,1,0,1.0
1300,0.0,0.0,5,7,1,3,1,0,0,0,1.0
3765,30.0,4.0,1,1,0,1,0,1,1,0,13.0
1202,12.9,12.0,0,12,0,4,0,1,1,0,6.0
1812,35.0,24.0,4,2,0,1,0,1,0,0,6.0
280,52.91,0.0,4,12,0,4,0,1,0,0,0.0
2505,0.0,17.0,3,4,0,2,0,0,0,0,8.0
269,0.0,0.0,4,9,0,3,0,0,0,0,0.0
701,20.0,0.0,3,7,0,3,1,0,1,0,1.0
2364,0.0,0.0,3,9,0,3,0,0,1,0,2.0
3493,56.92,0.0,1,4,0,2,0,0,0,1,0.0
1736,18.89,0.0,4,1,0,1,0,1,1,0,0.0
1385,7.69,0.0,3,3,0,1,0,0,1,0,0.0
318,52.7,0.0,4,2,0,1,0,1,0,1,0.0
730,42.86,0.0,4,9,0,3,0,0,1,0,0.0
4129,30.0,0.0,6,1,1,1,0,1,1,0,16.0
4142,0.0,11.0,1,5,0,2,0,0,1,0,0.0
1364,0.0,0.0,4,10,0,4,0,0,0,0,1.0
686,5.41,0.0,1,1,0,1,0,1,1,0,2.0
3770,53.45,0.0,6,6,1,2,1,0,1,0,1.0
1897,33.67,0.0,1,12,0,4,0,1,0,1,0.0
1715,35.085,0.0,3,8,0,3,1,0,1,0,0.0
2816,0.0,16.0,1,5,0,2,0,0,0,0,3.0
2906,45.0,8.0,5,7,1,3,1,0,1,0,10.0
4113,30.56,4.0,1,5,0,2,0,0,1,0,2.0
1819,0.0,4.0,2,4,0,2,0,0,0,0,6.0
2409,22.22,0.0,0,4,0,2,0,0,1,0,1.0
135,0.0,0.0,4,10,0,4,0,0,0,1,3.0
3286,0.0,0.0,6,11,1,4,0,0,0,0,1.0
1721,40.0,4.0,6,2,1,1,0,1,1,0,4.0
2303,19.94,0.0,2,4,0,2,0,0,0,0,1.0
413,10.0,5.0,5,12,1,4,0,1,0,0,0.0
2492,19.97,0.0,5,9,1,3,0,0,0,0,1.0
3824,60.0,0.0,3,6,0,2,1,0,0,1,0.0
277,15.01,0.0,3,3,0,1,0,0,0,0,1.0
3001,0.0,0.0,1,5,0,2,0,0,0,0,2.0
2053,0.0,0.0,1,4,0,2,0,0,0,0,2.0
1910,0.0,8.0,3,11,0,4,0,0,0,0,8.0
3487,30.0,4.0,1,2,0,1,0,1,0,0,0.0
1325,16.67,0.0,5,1,1,1,0,1,0,1,0.0
3012,0.0,0.0,4,1,0,1,0,1,0,0,1.0
1392,10.0,14.0,5,5,1,2,0,0,1,0,9.0
284,20.0,0.0,6,1,1,1,0,1,0,0,2.0
421,55.0,0.0,4,1,0,1,0,1,0,1,0.0
2232,0.0,0.0,6,1,1,1,0,1,0,0,0.0
1371,10.0,5.0,5,12,1,4,0,1,0,0,2.0
1307,15.77,0.0,5,10,1,4,0,0,0,0,0.0
135,46.67,0.0,0,8,0,3,1,0,0,1,1.0
1303,0.0,0.0,6,1,1,1,0,1,0,0,1.0
2994,20.0,0.0,6,2,1,1,0,1,0,0,1.0
2898,25.0,0.0,4,7,0,3,1,0,1,0,4.0
1806,0.0,0.0,5,12,1,4,0,1,0,0,1.0
2370,0.0,66.0,3,7,0,3,1,0,1,0,58.0
1300,0.0,0.0,4,5,0,2,0,0,0,0,1.0
3852,20.0,0.0,6,3,1,1,0,0,0,0,4.0
281,50.0,0.0,5,6,1,2,1,0,0,0,0.0
2558,70.0,0.0,5,9,1,3,0,0,1,0,0.0
2353,7.69,0.0,0,1,0,1,0,1,1,0,1.0
317,59.46,0.0,2,4,0,2,0,0,0,1,0.0
3811,50.5,5.0,2,9,0,3,0,0,0,1,6.0
3484,0.0,0.0,2,11,0,4,0,0,1,0,2.0
3486,0.0,5.0,5,6,1,2,1,0,0,0,3.0
4327,15.38,4.0,6,9,1,3,0,0,0,0,1.0
293,0.0,0.0,3,7,0,3,1,0,0,0,2.0
3466,40.0,101.0,1,12,0,4,0,1,0,1,44.0
385,0.0,0.0,5,6,1,2,1,0,0,0,0.0
3334,25.71,24.0,3,2,0,1,0,1,0,1,46.0
313,20.92125,0.0,2,9,0,3,0,0,1,0,0.0
2360,30.0,0.0,0,8,0,3,1,0,1,0,0.0
689,0.0,5.0,0,10,0,4,0,0,1,0,6.0
2262,10.0,0.0,3,6,0,2,1,0,0,1,0.0
4332,14.55,0.0,2,4,0,2,0,0,0,0,0.0
2826,3.26,0.0,6,9,1,3,0,0,1,0,0.0
2073,0.0,4.0,0,8,0,3,1,0,0,1,1.0
2404,28.125,0.0,1,2,0,1,0,1,1,0,1.0
1897,33.67,5.0,4,9,0,3,0,0,0,1,1.0
1304,0.0,0.0,5,1,1,1,0,1,0,0,0.0
314,0.0,0.0,0,10,0,4,0,0,0,0,1.0
312,61.79333333333333,4.0,3,9,0,3,0,0,1,0,0.0
1417,53.12,16.0,4,1,0,1,0,1,1,0,12.0
1026,30.0,0.0,0,5,0,2,0,0,0,0,2.0
2993,16.67,4.0,3,2,0,1,0,1,0,0,2.0
1394,41.665,0.0,4,7,0,3,1,0,1,0,5.0
132,40.0,10.0,2,1,0,1,0,1,0,1,11.0
2344,31.25,0.0,5,7,1,3,1,0,1,0,1.0
1298,20.0,0.0,1,2,0,1,0,1,0,0,1.0
1426,20.0,0.0,1,11,0,4,0,0,1,0,0.0
1300,0.0,0.0,6,4,1,2,0,0,0,0,2.0
4118,0.36,0.0,0,1,0,1,0,1,1,0,0.0
1890,0.0,0.0,2,3,0,1,0,0,0,0,1.0
4142,0.0,5.0,1,1,0,1,0,1,1,0,8.0
1739,0.0,8.0,6,2,1,1,0,1,1,0,7.0
139,0.0,0.0,4,5,0,2,0,0,0,1,0.0
281,50.0,0.0,0,5,0,2,0,0,0,0,0.0
1733,25.395,0.0,3,8,0,3,1,0,1,0,1.0
281,50.0,0.0,3,9,0,3,0,0,0,0,0.0
2232,0.0,11.0,1,11,0,4,0,0,0,0,7.0
1409,0.0,5.0,4,10,0,4,0,0,0,0,2.0
1026,25.0,0.0,1,4,0,2,0,0,0,0,2.0
2264,24.21,0.0,1,5,0,2,0,0,0,1,3.0
3415,37.985,0.0,4,4,0,2,0,0,1,0,1.0
1730,43.53,0.0,1,2,0,1,0,1,1,0,2.0
2356,7.69,70.0,2,8,0,3,1,0,1,0,37.0
1897,24.08,0.0,5,7,1,3,1,0,0,1,1.0
413,0.0,85.0,1,6,0,2,1,0,0,0,36.0
1745,23.08,0.0,3,9,0,3,0,0,1,0,0.0
2569,20.0,0.0,3,7,0,3,1,0,1,0,0.0
3435,0.0,0.0,4,2,0,1,0,1,0,1,0.0
1296,20.0,5.0,2,8,0,3,1,0,0,0,0.0
378,35.0,0.0,2,6,0,2,1,0,0,0,0.0
273,0.0,0.0,2,4,0,2,0,0,0,0,1.0
2301,0.0,5.0,5,12,1,4,0,1,0,0,2.0
2383,4.76,0.0,3,6,0,2,1,0,1,0,0.0
4570,0.0,0.0,5,4,1,2,0,0,0,0,0.0
1733,25.395,0.0,5,7,1,3,1,0,1,0,0.0
1325,16.67,0.0,4,1,0,1,0,1,0,1,0.0
286,15.97,0.0,3,12,0,4,0,1,0,0,1.0
2259,60.0,44.0,1,12,0,4,0,1,0,1,69.0
2410,13.51,27.0,3,5,0,2,0,0,1,0,17.0
3491,0.0,0.0,1,1,0,1,0,1,0,0,1.0
1686,30.0,0.0,5,7,1,3,1,0,0,0,4.0
1746,37.04,0.0,5,3,1,1,0,0,1,0,0.0
3483,44.065,5.0,0,3,0,1,0,0,1,0,1.0
315,0.0,0.0,3,2,0,1,0,1,0,0,0.0
1740,6.25,35.0,3,2,0,1,0,1,1,0,7.0
3416,6.94,0.0,2,3,0,1,0,0,1,0,0.0
2495,20.12,0.0,1,7,0,3,1,0,0,0,1.0
319,0.0,0.0,3,3,0,1,0,0,0,1,22.0
730,40.0,5.0,2,1,0,1,0,1,1,0,10.0
1716,40.0,0.0,2,10,0,4,0,0,1,0,0.0
3746,8.165,16.0,3,6,0,2,1,0,1,0,15.0
1799,30.0,0.0,2,2,0,1,0,1,0,0,2.0
2484,0.0,5.0,3,9,0,3,0,0,0,0,1.0
274,30.01,0.0,5,7,1,3,1,0,0,0,2.0
697,22.179999999999996,23.0,1,2,0,1,0,1,1,0,31.0
4571,0.0,0.0,5,4,1,2,0,0,0,0,10.0
672,33.05,5.0,3,12,0,4,0,1,0,0,1.0
3762,0.0,4.0,3,11,0,4,0,0,1,0,9.0
2557,0.0,0.0,5,2,1,1,0,1,1,0,7.0
391,25.0,13.0,4,12,0,4,0,1,0,1,2.0
413,30.0,0.0,2,1,0,1,0,1,0,0,0.0
310,30.0,0.0,5,8,1,3,1,0,0,0,0.0
2054,9.23,4.0,4,12,0,4,0,1,0,0,2.0
4117,31.965,4.0,1,10,0,4,0,0,1,0,0.0
1685,3.85,5.0,3,5,0,2,0,0,1,0,10.0
1736,18.89,5.0,2,5,0,2,0,0,1,0,0.0
1412,11.11,25.0,1,11,0,4,0,0,1,0,32.0
2899,60.985,0.0,5,12,1,4,0,1,1,0,0.0
3488,30.0,15.0,3,2,0,1,0,1,0,0,14.0
3,23.455000000000002,0.0,2,11,0,4,0,0,1,0,0.0
2396,10.0,0.0,1,12,0,4,0,1,0,0,0.0
2056,11.11,25.0,1,11,0,4,0,0,1,0,26.0
1695,8.57,10.0,0,5,0,2,0,0,1,0,25.0
1414,11.11,15.0,2,11,0,4,0,0,1,0,12.0
1307,0.0,14.0,0,4,0,2,0,0,0,0,11.0
4468,70.0,4.0,6,5,1,2,0,0,1,0,5.0
320,0.0,11.0,0,1,0,1,0,1,0,1,10.0
1394,53.335,33.0,6,12,1,4,0,1,1,0,9.0
3399,10.89,0.0,5,4,1,2,0,0,0,0,1.0
121,0.0,0.0,1,2,0,1,0,1,0,1,3.0
129,70.0,0.0,2,7,0,3,1,0,0,1,2.0
3438,33.33,63.0,2,11,0,4,0,0,0,1,85.0
1183,25.0,5.0,5,10,1,4,0,0,0,0,3.0
1686,30.0,0.0,4,12,0,4,0,1,0,0,0.0
382,45.0,4.0,3,2,0,1,0,1,0,0,3.0
996,6.0,26.0,4,2,0,1,0,1,1,0,8.0
2383,4.76,0.0,1,2,0,1,0,1,1,0,1.0
3332,0.0,41.0,2,12,0,4,0,1,0,1,51.0
1583,0.0,4.0,1,4,0,2,0,0,0,0,1.0
1696,0.0,0.0,4,5,0,2,0,0,1,0,11.0
2909,14.92,4.0,3,11,0,4,0,0,0,0,1.0
3285,13.77,0.0,4,10,0,4,0,0,0,0,0.0
1700,0.0,5.0,2,11,0,4,0,0,1,0,2.0
105,10.0,0.0,2,2,0,1,0,1,0,1,0.0
673,44.44,11.0,6,8,1,3,1,0,0,0,3.0
1687,20.59,0.0,6,9,1,3,0,0,0,0,1.0
3823,0.0,0.0,2,1,0,1,0,1,0,1,0.0
676,15.52,0.0,2,2,0,1,0,1,0,0,1.0
1026,25.0,0.0,6,7,1,3,1,0,0,0,1.0
1888,1.28,0.0,2,3,0,1,0,0,0,0,0.0
1808,30.0,5.0,1,3,0,1,0,0,0,0,1.0
683,14.13,0.0,1,5,0,2,0,0,0,0,1.0
2399,7.83,0.0,4,7,0,3,1,0,1,0,0.0
3320,30.0,0.0,6,6,1,2,1,0,1,0,4.0
2488,20.0,4.0,0,4,0,2,0,0,0,0,1.0
3762,0.0,33.0,5,6,1,2,1,0,1,0,42.0
3842,1.25,0.0,3,6,0,2,1,0,0,1,0.0
276,30.01,4.0,6,7,1,3,1,0,0,0,0.0
1404,40.0,0.0,1,9,0,3,0,0,0,0,2.0
313,20.675714285714285,0.0,5,6,1,2,1,0,1,0,0.0
135,0.0,0.0,0,5,0,2,0,0,0,1,1.0
131,48.67,0.0,0,7,0,3,1,0,0,1,1.0
140,30.0,0.0,1,7,0,3,1,0,0,1,0.0
1714,31.84,0.0,4,6,0,2,1,0,1,0,3.0
3288,23.85,14.0,0,7,0,3,1,0,1,0,15.0
2362,45.71,4.0,6,3,1,1,0,0,1,0,9.0
42,0.0,0.0,6,5,1,2,0,0,0,0,1.0
2565,28.0,0.0,1,12,0,4,0,1,1,0,0.0
1297,0.0,0.0,2,1,0,1,0,1,0,0,0.0
392,0.0,0.0,4,2,0,1,0,1,0,1,2.0
2898,0.0,4.0,4,6,0,2,1,0,1,0,4.0
399,30.16,0.0,3,9,0,3,0,0,0,1,2.0
4109,50.0,0.0,3,2,0,1,0,1,1,0,0.0
1308,0.0,0.0,4,4,0,2,0,0,0,0,5.0
322,50.0,0.0,3,4,0,2,0,0,0,1,0.0
3491,0.0,0.0,4,7,0,3,1,0,0,0,0.0
2101,0.0,53.0,3,11,0,4,0,0,1,0,38.0
2264,24.21,0.0,0,1,0,1,0,1,0,1,11.0
1697,5.0,15.0,3,2,0,1,0,1,1,0,13.0
3333,5.88,0.0,0,8,0,3,1,0,0,1,0.0
4329,0.0,0.0,3,9,0,3,0,0,0,0,0.0
1301,0.0,0.0,5,4,1,2,0,0,0,0,1.0
3457,0.0,0.0,1,2,0,1,0,1,0,1,3.0
1296,20.0,0.0,6,12,1,4,0,1,0,0,1.0
283,15.0,0.0,1,7,0,3,1,0,0,0,1.0
1713,10.0,0.0,2,3,0,1,0,0,1,0,0.0
681,0.0,0.0,6,1,1,1,0,1,0,0,0.0
4109,50.0,0.0,1,2,0,1,0,1,1,0,1.0
421,55.0,0.0,4,4,0,2,0,0,0,1,3.0
2,8.715,0.0,1,4,0,2,0,0,1,0,0.0
2074,9.09,5.0,6,1,1,1,0,1,0,1,12.0
2264,24.21,5.0,6,11,1,4,0,0,0,1,3.0
1,5.26,9.0,1,11,0,4,0,0,1,0,14.0
3488,0.0,0.0,5,6,1,2,1,0,0,0,4.0
1812,0.0,4.0,1,1,0,1,0,1,0,0,1.0
1909,45.0,0.0,1,10,0,4,0,0,0,0,1.0
1043,32.59,0.0,4,3,0,1,0,0,1,0,2.0
1737,35.89,0.0,3,2,0,1,0,1,1,0,0.0
149,35.83,0.0,0,5,0,2,0,0,0,1,1.0
2621,0.0,0.0,3,1,0,1,0,1,0,1,15.0
680,0.0,15.0,3,6,0,2,1,0,0,0,3.0
150,23.5,0.0,4,9,0,3,0,0,0,1,1.0
297,0.0,0.0,5,5,1,2,0,0,0,0,1.0
144,38.25,0.0,4,2,0,1,0,1,0,1,2.0
320,36.15,17.0,4,8,0,3,1,0,0,1,40.0
3824,60.0,5.0,2,10,0,4,0,0,0,1,2.0
1422,17.14,0.0,4,9,0,3,0,0,1,0,0.0
2569,20.0,0.0,1,7,0,3,1,0,1,0,0.0
140,20.45,0.0,5,2,1,1,0,1,0,1,0.0
2558,48.8,0.0,2,2,0,1,0,1,1,0,1.0
389,0.0,0.0,1,2,0,1,0,1,0,0,2.0
726,0.0,0.0,6,10,1,4,0,0,1,0,5.0
1424,70.67,0.0,2,10,0,4,0,0,1,0,1.0
378,30.0,0.0,4,10,0,4,0,0,0,0,0.0
388,0.0,0.0,4,4,0,2,0,0,0,0,0.0
3309,20.0,5.0,6,7,1,3,1,0,0,0,8.0
3001,10.0,0.0,0,1,0,1,0,1,0,0,3.0
3010,0.0,0.0,3,11,0,4,0,0,0,0,1.0
3415,73.035,4.0,0,8,0,3,1,0,1,0,4.0
3303,0.0,0.0,0,7,0,3,1,0,0,0,0.0
138,35.0,4.0,1,6,0,2,1,0,0,1,9.0
702,6.25,0.0,6,2,1,1,0,1,1,0,2.0
314,35.15,0.0,5,1,1,1,0,1,0,0,4.0
391,30.0,17.0,2,12,0,4,0,1,0,1,10.0
2819,20.22,0.0,3,2,0,1,0,1,0,0,2.0
1807,0.0,0.0,5,10,1,4,0,0,0,0,2.0
3321,25.775,0.0,4,2,0,1,0,1,1,0,2.0
2358,0.0,4.0,6,6,1,2,1,0,1,0,25.0
1727,46.67,0.0,2,2,0,1,0,1,1,0,3.0
2996,0.0,0.0,1,11,0,4,0,0,0,0,1.0
1580,0.0,22.0,2,2,0,1,0,1,0,0,1.0
2265,8.33,5.0,4,7,0,3,1,0,0,1,2.0
584,10.0,11.0,6,12,1,4,0,1,0,0,1.0
2379,0.0,0.0,4,2,0,1,0,1,1,0,2.0
4550,0.0,0.0,4,9,0,3,0,0,0,0,0.0
1048,24.445,0.0,6,10,1,4,0,0,1,0,1.0
1729,0.0,0.0,3,5,0,2,0,0,1,0,0.0
292,0.0,9.0,4,12,0,4,0,1,0,0,1.0
1193,12.18,0.0,4,2,0,1,0,1,0,0,0.0
674,22.93,17.0,2,6,0,2,1,0,0,0,1.0
383,0.0,4.0,4,6,0,2,1,0,0,0,0.0
719,0.0,5.0,4,10,0,4,0,0,1,0,12.0
1814,0.0,0.0,1,9,0,3,0,0,0,0,2.0
301,55.0,0.0,0,2,0,1,0,1,0,1,6.0
3322,28.0,0.0,1,11,0,4,0,0,0,0,0.0
151,38.1,0.0,4,2,0,1,0,1,0,1,2.0
3324,40.0,0.0,6,2,1,1,0,1,0,0,4.0
673,14.14,0.0,0,10,0,4,0,0,0,0,1.0
1384,68.85,0.0,5,2,1,1,0,1,1,0,0.0
997,0.0,0.0,3,1,0,1,0,1,0,0,0.0
3003,0.0,4.0,1,4,0,2,0,0,0,0,1.0
2386,0.0,8.0,2,1,0,1,0,1,1,0,10.0
389,0.0,0.0,4,1,0,1,0,1,0,0,0.0
4113,0.0,19.0,1,1,0,1,0,1,1,0,7.0
691,6.67,11.0,6,3,1,1,0,0,1,0,6.0
1712,30.0,0.0,1,7,0,3,1,0,1,0,0.0
148,10.0,0.0,2,9,0,3,0,0,0,1,0.0
318,52.7,0.0,1,7,0,3,1,0,0,1,0.0
1738,28.21,5.0,4,6,0,2,1,0,1,0,3.0
4650,3.23,0.0,5,10,1,4,0,0,0,0,1.0
1726,26.67,0.0,4,3,0,1,0,0,1,0,0.0
274,0.0,0.0,1,6,0,2,1,0,0,0,2.0
713,46.92,0.0,6,1,1,1,0,1,1,0,1.0
4113,30.56,9.0,4,4,0,2,0,0,1,0,3.0
1961,20.0,0.0,4,10,0,4,0,0,0,0,0.0
4648,0.0,0.0,0,5,0,2,0,0,0,0,0.0
134,37.78,0.0,4,8,0,3,1,0,0,1,0.0
4128,0.0,12.0,3,8,0,3,1,0,1,0,18.0
2557,0.0,16.0,5,10,1,4,0,0,1,0,7.0
4646,0.0,0.0,5,5,1,2,0,0,0,0,1.0
726,40.0,18.0,3,2,0,1,0,1,1,0,20.0
2360,50.0,0.0,4,1,0,1,0,1,1,0,0.0
4119,50.0,0.0,3,10,0,4,0,0,1,0,7.0
3745,34.04,0.0,3,2,0,1,0,1,1,0,0.0
2266,25.0,0.0,3,2,0,1,0,1,0,1,0.0
703,0.0,11.0,4,9,0,3,0,0,1,0,10.0
3856,40.0,0.0,4,6,0,2,1,0,0,0,1.0
1734,2.0,0.0,1,3,0,1,0,0,1,0,0.0
2557,10.0,0.0,5,4,1,2,0,0,1,0,4.0
3398,45.0,0.0,5,6,1,2,1,0,0,0,0.0
4107,32.165,0.0,2,3,0,1,0,0,1,0,0.0
675,10.1,0.0,0,7,0,3,1,0,0,0,1.0
1045,0.0,0.0,3,9,0,3,0,0,0,0,1.0
4565,35.05,0.0,0,12,0,4,0,1,0,0,3.0
422,8.7,0.0,2,12,0,4,0,1,0,1,0.0
2250,0.0,0.0,3,2,0,1,0,1,0,0,1.0
2496,20.0,5.0,5,12,1,4,0,1,0,0,0.0
3322,18.18,0.0,3,4,0,2,0,0,0,0,0.0
724,0.0,4.0,5,11,1,4,0,0,1,0,5.0
4558,0.0,18.0,6,2,1,1,0,1,0,0,8.0
2488,20.0,0.0,4,4,0,2,0,0,0,0,2.0
4448,5.0,0.0,6,1,1,1,0,1,1,0,2.0
1724,0.0,4.0,5,10,1,4,0,0,1,0,0.0
2053,0.0,0.0,4,1,0,1,0,1,0,0,0.0
705,30.0,39.0,1,6,0,2,1,0,1,0,60.0
1392,0.0,4.0,4,10,0,4,0,0,1,0,11.0
3811,46.0,0.0,1,8,0,3,1,0,0,1,0.0
1961,18.495,0.0,4,7,0,3,1,0,0,0,0.0
4568,0.0,0.0,6,5,1,2,0,0,0,0,2.0
722,30.0,9.0,0,1,0,1,0,1,1,0,9.0
3168,11.86,0.0,1,1,0,1,0,1,1,0,0.0
1422,7.94,0.0,6,1,1,1,0,1,1,0,0.0
3321,70.0,16.0,2,7,0,3,1,0,1,0,18.0
1909,0.0,0.0,2,1,0,1,0,1,0,0,0.0
3766,5.26,16.0,2,9,0,3,0,0,1,0,20.0
3168,11.86,0.0,3,2,0,1,0,1,1,0,0.0
4552,21.28,0.0,0,2,0,1,0,1,0,0,1.0
1712,30.0,0.0,3,2,0,1,0,1,1,0,2.0
3841,0.0,10.0,6,10,1,4,0,0,0,1,0.0
2815,0.0,5.0,2,3,0,1,0,0,0,0,2.0
726,0.0,13.0,0,1,0,1,0,1,1,0,17.0
2398,23.84,0.0,3,2,0,1,0,1,1,0,0.0
105,20.0,0.0,0,7,0,3,1,0,0,1,0.0
4565,20.0,0.0,3,3,0,1,0,0,0,0,0.0
4136,18.8,9.0,6,12,1,4,0,1,1,0,13.0
4449,47.5,29.0,2,5,0,2,0,0,1,0,15.0
1193,20.29,0.0,0,4,0,2,0,0,0,0,2.0
4560,0.0,11.0,1,4,0,2,0,0,0,0,16.0
385,0.0,4.0,1,9,0,3,0,0,0,0,0.0
272,0.0,0.0,2,1,0,1,0,1,0,0,0.0
2372,0.0,16.0,4,2,0,1,0,1,1,0,19.0
128,30.0,15.0,4,1,0,1,0,1,0,1,9.0
2824,20.0,0.0,1,9,0,3,0,0,1,0,1.0
4466,0.0,5.0,6,1,1,1,0,1,1,0,8.0
309,30.0,0.0,5,2,1,1,0,1,0,0,0.0
107,52.7,0.0,2,5,0,2,0,0,0,1,0.0
1300,0.0,0.0,5,9,1,3,0,0,0,0,1.0
716,0.0,0.0,5,11,1,4,0,0,1,0,20.0
2071,38.25,0.0,1,11,0,4,0,0,0,1,6.0
1729,46.67,4.0,1,8,0,3,1,0,1,0,2.0
2488,0.0,0.0,0,10,0,4,0,0,0,0,0.0
273,0.0,0.0,4,8,0,3,1,0,0,0,0.0
1297,0.0,0.0,2,6,0,2,1,0,0,0,1.0
2367,47.915,5.0,5,10,1,4,0,0,1,0,19.0
3167,34.446666666666665,4.0,2,7,0,3,1,0,1,0,6.0
4550,35.01,0.0,4,9,0,3,0,0,0,0,1.0
1910,10.45,0.0,4,1,0,1,0,1,0,0,2.0
580,20.0,0.0,3,12,0,4,0,1,0,0,1.0
2574,20.0,12.0,3,12,0,4,0,1,1,0,5.0
2495,20.0,0.0,5,10,1,4,0,0,0,0,0.0
285,0.0,0.0,5,1,1,1,0,1,0,0,0.0
3327,0.0,0.0,6,5,1,2,0,0,0,1,0.0
2346,15.0,5.0,5,12,1,4,0,1,1,0,3.0
387,0.0,5.0,1,9,0,3,0,0,0,0,0.0
1714,15.0,0.0,2,1,0,1,0,1,1,0,1.0
696,5.13,22.0,2,4,0,2,0,0,1,0,36.0
4107,32.165,4.0,3,4,0,2,0,0,1,0,0.0
676,16.0,0.0,2,3,0,1,0,0,0,0,1.0
3398,45.0,0.0,4,7,0,3,1,0,0,0,0.0
2343,53.12,0.0,2,3,0,1,0,0,1,0,2.0
1726,51.519999999999996,0.0,3,9,0,3,0,0,1,0,1.0
317,60.0,0.0,2,4,0,2,0,0,0,1,3.0
1038,0.0,4.0,5,7,1,3,1,0,0,1,1.0
1732,0.0,0.0,4,4,0,2,0,0,1,0,0.0
1960,9.395,0.0,0,1,0,1,0,1,0,0,0.0
4120,16.433333333333334,0.0,1,1,0,1,0,1,1,0,1.0
1741,22.47,0.0,6,1,1,1,0,1,1,0,0.0
399,30.16,0.0,6,7,1,3,1,0,0,1,0.0
